Gene,logFC,t_stat,p_value,q_value
228645_at,,0.0,1.0,1.0
228647_at,,0.0,1.0,1.0
228648_at,,0.0,1.0,1.0
228649_at,,0.0,1.0,1.0
228650_at,,0.0,1.0,1.0
228652_at,,0.0,1.0,1.0
228653_at,,0.0,1.0,1.0
228654_at,,0.0,1.0,1.0
228655_at,,0.0,1.0,1.0
228656_at,,0.0,1.0,1.0
228658_at,,0.0,1.0,1.0
228660_x_at,,0.0,1.0,1.0
228661_s_at,,0.0,1.0,1.0
228662_at,,0.0,1.0,1.0
228665_at,,0.0,1.0,1.0
228666_at,,0.0,1.0,1.0
228667_at,,0.0,1.0,1.0
228670_at,,0.0,1.0,1.0
228674_s_at,,0.0,1.0,1.0
228675_at,,0.0,1.0,1.0
228676_at,,0.0,1.0,1.0
228677_s_at,,0.0,1.0,1.0
228678_at,,0.0,1.0,1.0
228680_at,,0.0,1.0,1.0
228686_at,,0.0,1.0,1.0
228688_at,,0.0,1.0,1.0
228689_at,,0.0,1.0,1.0
228690_s_at,,0.0,1.0,1.0
228692_at,,0.0,1.0,1.0
228693_at,,0.0,1.0,1.0
228694_at,,0.0,1.0,1.0
228695_at,,0.0,1.0,1.0
228696_at,,0.0,1.0,1.0
228697_at,,0.0,1.0,1.0
228698_at,,0.0,1.0,1.0
228700_at,,0.0,1.0,1.0
228702_at,,0.0,1.0,1.0
228703_at,,0.0,1.0,1.0
228705_at,,0.0,1.0,1.0
228706_s_at,,0.0,1.0,1.0
228707_at,,0.0,1.0,1.0
228708_at,,0.0,1.0,1.0
228709_at,,0.0,1.0,1.0
228710_at,,0.0,1.0,1.0
228711_at,,0.0,1.0,1.0
228713_s_at,,0.0,1.0,1.0
228714_at,,0.0,1.0,1.0
228716_at,,0.0,1.0,1.0
228718_at,,0.0,1.0,1.0
228719_at,,0.0,1.0,1.0
228720_at,,0.0,1.0,1.0
228721_at,,0.0,1.0,1.0
228722_at,,0.0,1.0,1.0
228723_at,,0.0,1.0,1.0
228725_x_at,,0.0,1.0,1.0
228726_at,,0.0,1.0,1.0
228727_at,,0.0,1.0,1.0
228728_at,,0.0,1.0,1.0
228729_at,,0.0,1.0,1.0
228730_s_at,,0.0,1.0,1.0
228731_at,,0.0,1.0,1.0
228732_at,,0.0,1.0,1.0
228733_at,,0.0,1.0,1.0
228734_at,,0.0,1.0,1.0
228736_at,,0.0,1.0,1.0
228738_at,,0.0,1.0,1.0
228739_at,,0.0,1.0,1.0
228741_s_at,,0.0,1.0,1.0
228742_at,,0.0,1.0,1.0
228743_at,,0.0,1.0,1.0
228744_at,,0.0,1.0,1.0
228745_at,,0.0,1.0,1.0
228746_s_at,,0.0,1.0,1.0
228748_at,,0.0,1.0,1.0
228750_at,,0.0,1.0,1.0
228751_at,,0.0,1.0,1.0
228752_at,,0.0,1.0,1.0
228754_at,,0.0,1.0,1.0
228755_at,,0.0,1.0,1.0
228757_at,,0.0,1.0,1.0
228758_at,,0.0,1.0,1.0
228759_at,,0.0,1.0,1.0
228760_at,,0.0,1.0,1.0
228762_at,,0.0,1.0,1.0
228763_at,,0.0,1.0,1.0
228764_s_at,,0.0,1.0,1.0
228765_at,,0.0,1.0,1.0
228766_at,,0.0,1.0,1.0
228768_at,,0.0,1.0,1.0
228770_at,,0.0,1.0,1.0
228771_at,,0.0,1.0,1.0
228772_at,,0.0,1.0,1.0
228773_at,,0.0,1.0,1.0
228774_at,,0.0,1.0,1.0
228775_at,,0.0,1.0,1.0
228776_at,,0.0,1.0,1.0
228778_at,,0.0,1.0,1.0
228779_at,,0.0,1.0,1.0
228783_at,,0.0,1.0,1.0
228785_at,,0.0,1.0,1.0
228786_at,,0.0,1.0,1.0
228787_s_at,,0.0,1.0,1.0
228788_at,,0.0,1.0,1.0
228790_at,,0.0,1.0,1.0
228791_at,,0.0,1.0,1.0
228793_at,,0.0,1.0,1.0
228797_at,,0.0,1.0,1.0
228798_x_at,,0.0,1.0,1.0
228799_at,,0.0,1.0,1.0
228801_at,,0.0,1.0,1.0
228802_at,,0.0,1.0,1.0
228805_at,,0.0,1.0,1.0
228806_at,,0.0,1.0,1.0
228809_at,,0.0,1.0,1.0
228810_at,,0.0,1.0,1.0
228811_at,,0.0,1.0,1.0
228812_at,,0.0,1.0,1.0
228813_at,,0.0,1.0,1.0
228814_at,,0.0,1.0,1.0
228816_at,,0.0,1.0,1.0
228817_at,,0.0,1.0,1.0
228818_at,,0.0,1.0,1.0
228820_at,,0.0,1.0,1.0
228821_at,,0.0,1.0,1.0
228822_s_at,,0.0,1.0,1.0
228823_at,,0.0,1.0,1.0
228824_s_at,,0.0,1.0,1.0
228825_at,,0.0,1.0,1.0
228827_at,,0.0,1.0,1.0
228829_at,,0.0,1.0,1.0
228830_s_at,,0.0,1.0,1.0
228831_s_at,,0.0,1.0,1.0
228832_at,,0.0,1.0,1.0
228834_at,,0.0,1.0,1.0
228835_at,,0.0,1.0,1.0
228836_at,,0.0,1.0,1.0
228837_at,,0.0,1.0,1.0
228839_s_at,,0.0,1.0,1.0
228841_at,,0.0,1.0,1.0
228842_at,,0.0,1.0,1.0
228843_at,,0.0,1.0,1.0
228845_at,,0.0,1.0,1.0
228846_at,,0.0,1.0,1.0
228847_at,,0.0,1.0,1.0
228849_at,,0.0,1.0,1.0
228850_s_at,,0.0,1.0,1.0
228851_s_at,,0.0,1.0,1.0
228852_at,,0.0,1.0,1.0
228853_at,,0.0,1.0,1.0
228854_at,,0.0,1.0,1.0
228855_at,,0.0,1.0,1.0
228856_at,,0.0,1.0,1.0
228857_at,,0.0,1.0,1.0
228859_at,,0.0,1.0,1.0
228862_at,,0.0,1.0,1.0
228863_at,,0.0,1.0,1.0
228865_at,,0.0,1.0,1.0
228866_at,,0.0,1.0,1.0
228867_at,,0.0,1.0,1.0
228868_x_at,,0.0,1.0,1.0
228869_at,,0.0,1.0,1.0
228870_at,,0.0,1.0,1.0
228873_at,,0.0,1.0,1.0
228875_at,,0.0,1.0,1.0
228876_at,,0.0,1.0,1.0
228877_at,,0.0,1.0,1.0
228879_at,,0.0,1.0,1.0
228880_at,,0.0,1.0,1.0
228882_at,,0.0,1.0,1.0
228885_at,,0.0,1.0,1.0
228886_at,,0.0,1.0,1.0
228888_at,,0.0,1.0,1.0
228890_at,,0.0,1.0,1.0
228891_at,,0.0,1.0,1.0
228892_at,,0.0,1.0,1.0
228894_at,,0.0,1.0,1.0
228897_at,,0.0,1.0,1.0
228899_at,,0.0,1.0,1.0
228900_at,,0.0,1.0,1.0
228902_at,,0.0,1.0,1.0
228903_at,,0.0,1.0,1.0
228904_at,,0.0,1.0,1.0
228905_at,,0.0,1.0,1.0
228906_at,,0.0,1.0,1.0
228907_at,,0.0,1.0,1.0
228908_s_at,,0.0,1.0,1.0
228909_at,,0.0,1.0,1.0
228910_at,,0.0,1.0,1.0
228913_at,,0.0,1.0,1.0
228914_at,,0.0,1.0,1.0
228915_at,,0.0,1.0,1.0
228916_at,,0.0,1.0,1.0
228917_at,,0.0,1.0,1.0
228918_at,,0.0,1.0,1.0
228919_at,,0.0,1.0,1.0
228920_at,,0.0,1.0,1.0
228923_at,,0.0,1.0,1.0
228925_at,,0.0,1.0,1.0
228927_at,,0.0,1.0,1.0
228928_x_at,,0.0,1.0,1.0
228929_at,,0.0,1.0,1.0
228930_at,,0.0,1.0,1.0
228931_at,,0.0,1.0,1.0
228932_at,,0.0,1.0,1.0
228933_at,,0.0,1.0,1.0
228934_x_at,,0.0,1.0,1.0
228935_at,,0.0,1.0,1.0
228937_at,,0.0,1.0,1.0
228940_at,,0.0,1.0,1.0
228941_at,,0.0,1.0,1.0
228943_at,,0.0,1.0,1.0
228944_at,,0.0,1.0,1.0
228946_at,,0.0,1.0,1.0
228947_x_at,,0.0,1.0,1.0
228948_at,,0.0,1.0,1.0
228949_at,,0.0,1.0,1.0
228950_s_at,,0.0,1.0,1.0
228951_at,,0.0,1.0,1.0
228952_at,,0.0,1.0,1.0
228953_at,,0.0,1.0,1.0
228954_at,,0.0,1.0,1.0
228955_at,,0.0,1.0,1.0
228956_at,,0.0,1.0,1.0
228959_at,,0.0,1.0,1.0
228960_at,,0.0,1.0,1.0
228961_at,,0.0,1.0,1.0
228963_at,,0.0,1.0,1.0
228964_at,,0.0,1.0,1.0
228967_at,,0.0,1.0,1.0
228968_at,,0.0,1.0,1.0
228969_at,,0.0,1.0,1.0
228970_at,,0.0,1.0,1.0
228971_at,,0.0,1.0,1.0
228972_at,,0.0,1.0,1.0
228974_at,,0.0,1.0,1.0
228975_at,,0.0,1.0,1.0
228977_at,,0.0,1.0,1.0
228980_at,,0.0,1.0,1.0
228986_at,,0.0,1.0,1.0
228987_at,,0.0,1.0,1.0
228988_at,,0.0,1.0,1.0
228989_at,,0.0,1.0,1.0
228990_at,,0.0,1.0,1.0
228991_at,,0.0,1.0,1.0
228992_at,,0.0,1.0,1.0
228993_s_at,,0.0,1.0,1.0
228994_at,,0.0,1.0,1.0
228996_at,,0.0,1.0,1.0
228997_at,,0.0,1.0,1.0
228998_at,,0.0,1.0,1.0
228999_at,,0.0,1.0,1.0
229000_at,,0.0,1.0,1.0
229001_at,,0.0,1.0,1.0
229002_at,,0.0,1.0,1.0
229004_at,,0.0,1.0,1.0
229007_at,,0.0,1.0,1.0
229009_at,,0.0,1.0,1.0
229010_at,,0.0,1.0,1.0
229011_at,,0.0,1.0,1.0
229013_at,,0.0,1.0,1.0
229014_at,,0.0,1.0,1.0
229017_s_at,,0.0,1.0,1.0
229018_at,,0.0,1.0,1.0
229019_at,,0.0,1.0,1.0
229021_at,,0.0,1.0,1.0
229022_at,,0.0,1.0,1.0
229024_at,,0.0,1.0,1.0
229025_s_at,,0.0,1.0,1.0
229026_at,,0.0,1.0,1.0
229027_at,,0.0,1.0,1.0
229028_s_at,,0.0,1.0,1.0
229030_at,,0.0,1.0,1.0
229031_at,,0.0,1.0,1.0
229033_s_at,,0.0,1.0,1.0
229035_s_at,,0.0,1.0,1.0
229036_at,,0.0,1.0,1.0
229040_at,,0.0,1.0,1.0
229041_s_at,,0.0,1.0,1.0
229043_at,,0.0,1.0,1.0
229044_at,,0.0,1.0,1.0
229050_s_at,,0.0,1.0,1.0
229052_at,,0.0,1.0,1.0
229053_at,,0.0,1.0,1.0
229054_at,,0.0,1.0,1.0
229055_at,,0.0,1.0,1.0
229058_at,,0.0,1.0,1.0
229060_at,,0.0,1.0,1.0
229061_s_at,,0.0,1.0,1.0
229062_at,,0.0,1.0,1.0
229063_s_at,,0.0,1.0,1.0
229064_s_at,,0.0,1.0,1.0
229065_at,,0.0,1.0,1.0
229066_at,,0.0,1.0,1.0
229067_at,,0.0,1.0,1.0
229068_at,,0.0,1.0,1.0
229069_at,,0.0,1.0,1.0
229070_at,,0.0,1.0,1.0
229071_at,,0.0,1.0,1.0
229072_at,,0.0,1.0,1.0
229073_at,,0.0,1.0,1.0
229074_at,,0.0,1.0,1.0
229075_at,,0.0,1.0,1.0
229076_s_at,,0.0,1.0,1.0
229078_s_at,,0.0,1.0,1.0
229082_at,,0.0,1.0,1.0
229083_at,,0.0,1.0,1.0
229084_at,,0.0,1.0,1.0
229086_at,,0.0,1.0,1.0
229088_at,,0.0,1.0,1.0
229089_at,,0.0,1.0,1.0
229090_at,,0.0,1.0,1.0
229091_s_at,,0.0,1.0,1.0
229092_at,,0.0,1.0,1.0
229095_s_at,,0.0,1.0,1.0
229097_at,,0.0,1.0,1.0
229099_at,,0.0,1.0,1.0
229100_s_at,,0.0,1.0,1.0
229101_at,,0.0,1.0,1.0
229103_at,,0.0,1.0,1.0
229104_s_at,,0.0,1.0,1.0
229105_at,,0.0,1.0,1.0
229106_at,,0.0,1.0,1.0
229107_at,,0.0,1.0,1.0
229110_at,,0.0,1.0,1.0
229111_at,,0.0,1.0,1.0
229112_at,,0.0,1.0,1.0
229113_s_at,,0.0,1.0,1.0
229114_at,,0.0,1.0,1.0
229115_at,,0.0,1.0,1.0
229116_at,,0.0,1.0,1.0
229119_s_at,,0.0,1.0,1.0
229120_s_at,,0.0,1.0,1.0
229121_at,,0.0,1.0,1.0
229123_at,,0.0,1.0,1.0
229125_at,,0.0,1.0,1.0
229126_at,,0.0,1.0,1.0
229127_at,,0.0,1.0,1.0
229128_s_at,,0.0,1.0,1.0
229129_at,,0.0,1.0,1.0
229130_at,,0.0,1.0,1.0
229131_at,,0.0,1.0,1.0
229134_at,,0.0,1.0,1.0
229135_at,,0.0,1.0,1.0
229138_at,,0.0,1.0,1.0
229139_at,,0.0,1.0,1.0
229140_at,,0.0,1.0,1.0
229141_at,,0.0,1.0,1.0
229142_s_at,,0.0,1.0,1.0
229143_at,,0.0,1.0,1.0
229144_at,,0.0,1.0,1.0
229145_at,,0.0,1.0,1.0
229147_at,,0.0,1.0,1.0
229150_at,,0.0,1.0,1.0
229152_at,,0.0,1.0,1.0
229153_at,,0.0,1.0,1.0
229155_at,,0.0,1.0,1.0
229156_s_at,,0.0,1.0,1.0
229157_at,,0.0,1.0,1.0
229158_at,,0.0,1.0,1.0
229160_at,,0.0,1.0,1.0
229163_at,,0.0,1.0,1.0
229164_s_at,,0.0,1.0,1.0
229167_at,,0.0,1.0,1.0
229169_at,,0.0,1.0,1.0
229170_s_at,,0.0,1.0,1.0
229172_at,,0.0,1.0,1.0
229173_at,,0.0,1.0,1.0
229174_at,,0.0,1.0,1.0
229175_at,,0.0,1.0,1.0
229176_at,,0.0,1.0,1.0
229177_at,,0.0,1.0,1.0
229178_at,,0.0,1.0,1.0
229181_s_at,,0.0,1.0,1.0
229182_at,,0.0,1.0,1.0
229187_at,,0.0,1.0,1.0
229189_s_at,,0.0,1.0,1.0
229190_at,,0.0,1.0,1.0
229192_s_at,,0.0,1.0,1.0
229193_at,,0.0,1.0,1.0
229194_at,,0.0,1.0,1.0
229198_at,,0.0,1.0,1.0
229200_at,,0.0,1.0,1.0
229201_at,,0.0,1.0,1.0
229202_at,,0.0,1.0,1.0
229204_at,,0.0,1.0,1.0
229205_at,,0.0,1.0,1.0
229206_at,,0.0,1.0,1.0
229208_at,,0.0,1.0,1.0
229210_at,,0.0,1.0,1.0
229211_at,,0.0,1.0,1.0
229215_at,,0.0,1.0,1.0
229218_at,,0.0,1.0,1.0
229220_x_at,,0.0,1.0,1.0
229221_at,,0.0,1.0,1.0
229222_at,,0.0,1.0,1.0
229223_at,,0.0,1.0,1.0
229225_at,,0.0,1.0,1.0
229227_at,,0.0,1.0,1.0
229228_at,,0.0,1.0,1.0
229230_at,,0.0,1.0,1.0
229231_at,,0.0,1.0,1.0
229232_at,,0.0,1.0,1.0
229235_at,,0.0,1.0,1.0
229236_s_at,,0.0,1.0,1.0
229238_at,,0.0,1.0,1.0
229240_at,,0.0,1.0,1.0
229242_at,,0.0,1.0,1.0
229243_at,,0.0,1.0,1.0
229245_at,,0.0,1.0,1.0
229246_at,,0.0,1.0,1.0
229247_at,,0.0,1.0,1.0
229248_at,,0.0,1.0,1.0
229250_at,,0.0,1.0,1.0
229251_s_at,,0.0,1.0,1.0
229253_at,,0.0,1.0,1.0
229254_at,,0.0,1.0,1.0
229255_x_at,,0.0,1.0,1.0
229256_at,,0.0,1.0,1.0
229257_at,,0.0,1.0,1.0
229258_at,,0.0,1.0,1.0
229261_at,,0.0,1.0,1.0
229262_at,,0.0,1.0,1.0
229264_at,,0.0,1.0,1.0
229265_at,,0.0,1.0,1.0
229267_at,,0.0,1.0,1.0
229268_at,,0.0,1.0,1.0
229269_x_at,,0.0,1.0,1.0
229271_x_at,,0.0,1.0,1.0
229272_at,,0.0,1.0,1.0
229274_at,,0.0,1.0,1.0
229276_at,,0.0,1.0,1.0
229278_at,,0.0,1.0,1.0
229280_s_at,,0.0,1.0,1.0
229281_at,,0.0,1.0,1.0
229283_at,,0.0,1.0,1.0
229285_at,,0.0,1.0,1.0
229286_at,,0.0,1.0,1.0
229287_at,,0.0,1.0,1.0
229288_at,,0.0,1.0,1.0
229289_at,,0.0,1.0,1.0
229290_at,,0.0,1.0,1.0
229292_at,,0.0,1.0,1.0
229293_at,,0.0,1.0,1.0
229295_at,,0.0,1.0,1.0
229296_at,,0.0,1.0,1.0
229297_at,,0.0,1.0,1.0
229298_at,,0.0,1.0,1.0
229299_at,,0.0,1.0,1.0
229302_at,,0.0,1.0,1.0
229303_at,,0.0,1.0,1.0
229304_s_at,,0.0,1.0,1.0
229305_at,,0.0,1.0,1.0
229306_at,,0.0,1.0,1.0
229307_at,,0.0,1.0,1.0
229308_at,,0.0,1.0,1.0
229309_at,,0.0,1.0,1.0
229310_at,,0.0,1.0,1.0
229312_s_at,,0.0,1.0,1.0
229313_at,,0.0,1.0,1.0
229315_at,,0.0,1.0,1.0
229317_at,,0.0,1.0,1.0
229318_at,,0.0,1.0,1.0
229319_at,,0.0,1.0,1.0
229320_at,,0.0,1.0,1.0
229321_s_at,,0.0,1.0,1.0
229322_at,,0.0,1.0,1.0
229323_at,,0.0,1.0,1.0
229324_x_at,,0.0,1.0,1.0
229325_at,,0.0,1.0,1.0
229327_s_at,,0.0,1.0,1.0
229331_at,,0.0,1.0,1.0
229332_at,,0.0,1.0,1.0
229333_at,,0.0,1.0,1.0
229334_at,,0.0,1.0,1.0
229335_at,,0.0,1.0,1.0
229336_at,,0.0,1.0,1.0
229338_at,,0.0,1.0,1.0
229341_at,,0.0,1.0,1.0
229342_at,,0.0,1.0,1.0
229344_x_at,,0.0,1.0,1.0
229347_at,,0.0,1.0,1.0
229348_at,,0.0,1.0,1.0
229349_at,,0.0,1.0,1.0
229350_x_at,,0.0,1.0,1.0
229351_at,,0.0,1.0,1.0
229352_at,,0.0,1.0,1.0
229353_s_at,,0.0,1.0,1.0
229355_at,,0.0,1.0,1.0
229356_x_at,,0.0,1.0,1.0
229357_at,,0.0,1.0,1.0
229359_at,,0.0,1.0,1.0
229360_at,,0.0,1.0,1.0
229362_at,,0.0,1.0,1.0
229365_at,,0.0,1.0,1.0
229366_at,,0.0,1.0,1.0
229367_s_at,,0.0,1.0,1.0
229369_at,,0.0,1.0,1.0
229371_at,,0.0,1.0,1.0
229372_at,,0.0,1.0,1.0
229375_at,,0.0,1.0,1.0
229376_at,,0.0,1.0,1.0
229377_at,,0.0,1.0,1.0
229378_at,,0.0,1.0,1.0
229381_at,,0.0,1.0,1.0
229383_at,,0.0,1.0,1.0
229384_at,,0.0,1.0,1.0
229385_s_at,,0.0,1.0,1.0
229388_at,,0.0,1.0,1.0
229389_at,,0.0,1.0,1.0
229390_at,,0.0,1.0,1.0
229391_s_at,,0.0,1.0,1.0
229392_s_at,,0.0,1.0,1.0
229393_at,,0.0,1.0,1.0
229394_s_at,,0.0,1.0,1.0
229395_at,,0.0,1.0,1.0
229396_at,,0.0,1.0,1.0
229397_s_at,,0.0,1.0,1.0
229398_at,,0.0,1.0,1.0
229399_at,,0.0,1.0,1.0
229400_at,,0.0,1.0,1.0
229402_at,,0.0,1.0,1.0
229404_at,,0.0,1.0,1.0
229405_at,,0.0,1.0,1.0
229410_at,,0.0,1.0,1.0
229412_at,,0.0,1.0,1.0
229413_s_at,,0.0,1.0,1.0
229414_at,,0.0,1.0,1.0
229415_at,,0.0,1.0,1.0
229417_at,,0.0,1.0,1.0
229418_at,,0.0,1.0,1.0
229419_at,,0.0,1.0,1.0
229420_at,,0.0,1.0,1.0
229422_at,,0.0,1.0,1.0
229425_at,,0.0,1.0,1.0
229427_at,,0.0,1.0,1.0
229428_at,,0.0,1.0,1.0
229429_x_at,,0.0,1.0,1.0
229430_at,,0.0,1.0,1.0
229431_at,,0.0,1.0,1.0
229433_at,,0.0,1.0,1.0
229434_at,,0.0,1.0,1.0
229435_at,,0.0,1.0,1.0
229436_x_at,,0.0,1.0,1.0
229437_at,,0.0,1.0,1.0
229439_s_at,,0.0,1.0,1.0
229440_at,,0.0,1.0,1.0
229441_at,,0.0,1.0,1.0
229442_at,,0.0,1.0,1.0
229444_at,,0.0,1.0,1.0
229447_x_at,,0.0,1.0,1.0
229449_at,,0.0,1.0,1.0
229450_at,,0.0,1.0,1.0
229453_at,,0.0,1.0,1.0
229454_at,,0.0,1.0,1.0
229455_at,,0.0,1.0,1.0
229457_at,,0.0,1.0,1.0
229459_at,,0.0,1.0,1.0
229460_at,,0.0,1.0,1.0
229461_x_at,,0.0,1.0,1.0
229464_at,,0.0,1.0,1.0
229465_s_at,,0.0,1.0,1.0
229466_at,,0.0,1.0,1.0
229467_at,,0.0,1.0,1.0
229468_at,,0.0,1.0,1.0
229469_at,,0.0,1.0,1.0
229470_at,,0.0,1.0,1.0
229473_at,,0.0,1.0,1.0
229476_s_at,,0.0,1.0,1.0
229477_at,,0.0,1.0,1.0
229479_at,,0.0,1.0,1.0
229480_at,,0.0,1.0,1.0
229483_at,,0.0,1.0,1.0
229484_at,,0.0,1.0,1.0
229486_s_at,,0.0,1.0,1.0
229487_at,,0.0,1.0,1.0
229488_at,,0.0,1.0,1.0
229489_at,,0.0,1.0,1.0
229490_s_at,,0.0,1.0,1.0
229491_at,,0.0,1.0,1.0
229492_at,,0.0,1.0,1.0
229497_at,,0.0,1.0,1.0
229498_at,,0.0,1.0,1.0
229499_at,,0.0,1.0,1.0
229500_at,,0.0,1.0,1.0
229501_s_at,,0.0,1.0,1.0
229504_at,,0.0,1.0,1.0
229506_at,,0.0,1.0,1.0
229507_at,,0.0,1.0,1.0
229509_at,,0.0,1.0,1.0
229510_at,,0.0,1.0,1.0
229511_at,,0.0,1.0,1.0
229512_at,,0.0,1.0,1.0
229513_at,,0.0,1.0,1.0
229514_at,,0.0,1.0,1.0
229515_at,,0.0,1.0,1.0
229517_at,,0.0,1.0,1.0
229518_at,,0.0,1.0,1.0
229519_at,,0.0,1.0,1.0
229520_s_at,,0.0,1.0,1.0
229521_at,,0.0,1.0,1.0
229522_at,,0.0,1.0,1.0
229523_at,,0.0,1.0,1.0
229528_at,,0.0,1.0,1.0
229530_at,,0.0,1.0,1.0
229531_at,,0.0,1.0,1.0
229532_at,,0.0,1.0,1.0
229533_x_at,,0.0,1.0,1.0
229534_at,,0.0,1.0,1.0
229535_at,,0.0,1.0,1.0
229538_s_at,,0.0,1.0,1.0
229539_at,,0.0,1.0,1.0
229541_at,,0.0,1.0,1.0
229543_at,,0.0,1.0,1.0
229544_at,,0.0,1.0,1.0
229546_at,,0.0,1.0,1.0
229547_s_at,,0.0,1.0,1.0
229549_at,,0.0,1.0,1.0
229551_x_at,,0.0,1.0,1.0
229553_at,,0.0,1.0,1.0
229554_at,,0.0,1.0,1.0
229555_at,,0.0,1.0,1.0
229558_at,,0.0,1.0,1.0
229560_at,,0.0,1.0,1.0
229561_at,,0.0,1.0,1.0
229562_at,,0.0,1.0,1.0
229563_s_at,,0.0,1.0,1.0
229564_at,,0.0,1.0,1.0
229566_at,,0.0,1.0,1.0
229568_at,,0.0,1.0,1.0
229569_at,,0.0,1.0,1.0
229570_at,,0.0,1.0,1.0
229571_at,,0.0,1.0,1.0
229572_at,,0.0,1.0,1.0
229573_at,,0.0,1.0,1.0
229574_at,,0.0,1.0,1.0
229575_at,,0.0,1.0,1.0
229576_s_at,,0.0,1.0,1.0
229580_at,,0.0,1.0,1.0
229581_at,,0.0,1.0,1.0
229582_at,,0.0,1.0,1.0
229584_at,,0.0,1.0,1.0
229585_at,,0.0,1.0,1.0
229586_at,,0.0,1.0,1.0
229587_at,,0.0,1.0,1.0
229588_at,,0.0,1.0,1.0
229589_x_at,,0.0,1.0,1.0
229590_at,,0.0,1.0,1.0
229592_at,,0.0,1.0,1.0
229593_at,,0.0,1.0,1.0
229594_at,,0.0,1.0,1.0
229595_at,,0.0,1.0,1.0
229596_at,,0.0,1.0,1.0
229597_s_at,,0.0,1.0,1.0
229599_at,,0.0,1.0,1.0
229602_at,,0.0,1.0,1.0
229603_at,,0.0,1.0,1.0
229605_at,,0.0,1.0,1.0
229606_at,,0.0,1.0,1.0
229607_at,,0.0,1.0,1.0
229609_at,,0.0,1.0,1.0
229610_at,,0.0,1.0,1.0
229611_at,,0.0,1.0,1.0
229612_at,,0.0,1.0,1.0
229613_at,,0.0,1.0,1.0
229614_at,,0.0,1.0,1.0
229615_at,,0.0,1.0,1.0
229616_s_at,,0.0,1.0,1.0
229617_x_at,,0.0,1.0,1.0
229618_at,,0.0,1.0,1.0
229620_at,,0.0,1.0,1.0
229621_x_at,,0.0,1.0,1.0
229623_at,,0.0,1.0,1.0
229624_at,,0.0,1.0,1.0
229625_at,,0.0,1.0,1.0
229628_s_at,,0.0,1.0,1.0
229629_at,,0.0,1.0,1.0
229630_s_at,,0.0,1.0,1.0
229632_s_at,,0.0,1.0,1.0
229633_at,,0.0,1.0,1.0
229634_at,,0.0,1.0,1.0
229635_at,,0.0,1.0,1.0
229636_at,,0.0,1.0,1.0
229637_at,,0.0,1.0,1.0
229638_at,,0.0,1.0,1.0
229640_x_at,,0.0,1.0,1.0
229641_at,,0.0,1.0,1.0
229642_at,,0.0,1.0,1.0
229644_at,,0.0,1.0,1.0
229647_at,,0.0,1.0,1.0
229648_at,,0.0,1.0,1.0
229649_at,,0.0,1.0,1.0
229650_s_at,,0.0,1.0,1.0
229653_at,,0.0,1.0,1.0
229654_at,,0.0,1.0,1.0
229655_at,,0.0,1.0,1.0
229656_s_at,,0.0,1.0,1.0
229657_at,,0.0,1.0,1.0
229659_s_at,,0.0,1.0,1.0
229661_at,,0.0,1.0,1.0
229663_at,,0.0,1.0,1.0
229664_at,,0.0,1.0,1.0
229665_at,,0.0,1.0,1.0
229666_s_at,,0.0,1.0,1.0
229668_at,,0.0,1.0,1.0
229669_at,,0.0,1.0,1.0
229670_at,,0.0,1.0,1.0
229671_s_at,,0.0,1.0,1.0
229672_at,,0.0,1.0,1.0
229673_at,,0.0,1.0,1.0
229674_at,,0.0,1.0,1.0
229676_at,,0.0,1.0,1.0
229678_at,,0.0,1.0,1.0
229679_at,,0.0,1.0,1.0
229682_at,,0.0,1.0,1.0
229686_at,,0.0,1.0,1.0
229687_s_at,,0.0,1.0,1.0
229689_s_at,,0.0,1.0,1.0
229690_at,,0.0,1.0,1.0
229691_at,,0.0,1.0,1.0
229692_at,,0.0,1.0,1.0
229694_at,,0.0,1.0,1.0
229695_at,,0.0,1.0,1.0
229696_at,,0.0,1.0,1.0
229697_at,,0.0,1.0,1.0
229698_at,,0.0,1.0,1.0
229699_at,,0.0,1.0,1.0
229700_at,,0.0,1.0,1.0
229704_at,,0.0,1.0,1.0
229705_at,,0.0,1.0,1.0
229706_at,,0.0,1.0,1.0
229710_at,,0.0,1.0,1.0
229711_s_at,,0.0,1.0,1.0
229712_at,,0.0,1.0,1.0
229713_at,,0.0,1.0,1.0
229714_at,,0.0,1.0,1.0
229716_at,,0.0,1.0,1.0
229720_at,,0.0,1.0,1.0
229721_x_at,,0.0,1.0,1.0
229723_at,,0.0,1.0,1.0
229724_at,,0.0,1.0,1.0
229725_at,,0.0,1.0,1.0
229726_at,,0.0,1.0,1.0
229728_at,,0.0,1.0,1.0
229731_at,,0.0,1.0,1.0
229732_at,,0.0,1.0,1.0
229733_s_at,,0.0,1.0,1.0
229740_at,,0.0,1.0,1.0
229741_at,,0.0,1.0,1.0
229742_at,,0.0,1.0,1.0
229743_at,,0.0,1.0,1.0
229744_at,,0.0,1.0,1.0
229746_x_at,,0.0,1.0,1.0
229748_x_at,,0.0,1.0,1.0
229750_at,,0.0,1.0,1.0
229751_s_at,,0.0,1.0,1.0
229752_at,,0.0,1.0,1.0
229754_at,,0.0,1.0,1.0
229757_at,,0.0,1.0,1.0
229758_at,,0.0,1.0,1.0
229761_at,,0.0,1.0,1.0
229762_at,,0.0,1.0,1.0
229763_at,,0.0,1.0,1.0
229764_at,,0.0,1.0,1.0
